RatingID,UserID,MovieID,Rating,Timestamp,Title,Year,Genres,Language,Country,TotalViews
5296,SF_2227,2356,1.1,2024-08-29 04:32:50,Celebrity,1998,Comedy,German,India,61984
5297,SF_708,2030,3.0,2024-05-25 04:32:50,East Palace West Palace (Dong gong xi gong),1997,Drama,Spanish,Usa,52647
5298,SF_3847,2262,4.7,2024-03-18 04:32:50,About Last Night...,1986,Comedy| Drama,English,Usa,64461
5299,SF_5274,3129,1.0,2024-10-07 04:32:50,Sweet and Lowdown,1999,Comedy| Drama,German,France,33653
5300,SF_1801,1177,2.1,2024-06-28 04:32:50,Enchanted April,1991,Drama,French,India,63643
5301,SF_3876,590,2.2,2024-06-30 04:32:50,Dances with Wolves,1990,Adventure| Drama,Italian,Canada,23362
5302,SF_3345,3113,2.8,2023-12-22 04:32:50,End of Days,1999,Action| Thriller,Spanish,Italy,91477
5303,SF_1662,2618,2.8,2024-11-21 04:32:50,"Castle, The",1997,Comedy,German,Usa,24589
5304,SF_3535,3055,3.3,2024-06-10 04:32:50,Felicia's Journey,1999,Thriller,Italian,Uk,96440
5305,SF_4985,2327,1.7,2024-01-08 04:32:50,Tales from the Darkside: The Movie,1990,Horror,German,Canada,73666
5307,SF_553,3562,2.5,2024-12-10 04:32:50,Committed,2000,Comedy| Drama,French,France,40340
5308,SF_5759,2610,3.5,2024-08-07 04:32:50,Three Seasons,1999,Drama,Italian,India,13140
5310,SF_2716,1562,2.2,2024-02-24 04:32:50,Batman & Robin,1997,Action| Adventure| Crime,Italian,India,35295
5311,SF_3367,717,2.7,2024-07-11 04:32:50,Mouth to Mouth (Boca a boca),1995,Comedy,French,Canada,23742
5316,SF_5542,3276,2.2,2024-11-08 04:32:50,Gun Shy,2000,Comedy,German,Canada,4401
5318,SF_918,640,1.9,2024-11-14 04:32:50,Diabolique,1996,Drama,English,Italy,56803
5319,SF_5449,593,3.2,2024-09-27 04:32:50,"Silence of the Lambs, The",1991,Drama,English,France,62997
5322,SF_3808,1657,4.5,2024-09-01 04:32:50,Wonderland,1997,Documentary,English,Italy,98053
5323,SF_5929,3186,1.2,2024-11-24 04:32:50,"Girl, Interrupted",1999,Drama,English,India,6347
5325,SF_6001,2425,1.6,2024-01-08 04:32:50,"General, The",1998,Crime,German,Uk,24747
5326,SF_4961,23,3.9,2024-07-28 04:32:50,Assassins,1995,Thriller,English,Italy,25385
5329,SF_522,2235,3.1,2023-12-13 04:32:50,One Man's Hero,1999,Drama,Spanish,Italy,50613
5330,SF_1542,391,1.3,2024-06-29 04:32:50,Jason's Lyric,1994,Crime| Drama,Italian,Uk,7223
5331,SF_3695,491,4.3,2024-03-13 04:32:50,"Man Without a Face, The",1993,Drama,German,Usa,1228
5332,SF_3902,265,1.9,2024-10-03 04:32:50,Like Water for Chocolate (Como agua para chocolate),1992,Drama,Spanish,India,28554
5334,SF_2276,2416,1.5,2024-08-09 04:32:50,Back to School,1986,Comedy,Spanish,India,78586
5335,SF_24,2061,2.2,2024-04-17 04:32:50,Full Tilt Boogie,1997,Documentary,German,Usa,39194
5338,SF_1650,2446,4.0,2024-07-07 04:32:50,In Dreams,1999,Thriller,Spanish,Italy,8169
5339,SF_5024,43,4.6,2024-04-06 04:32:50,Restoration,1995,Drama,English,Italy,59361
5340,SF_3662,845,2.3,2024-05-07 04:32:50,"Day the Sun Turned Cold, The (Tianguo niezi)",1994,Drama,Spanish,India,77504
5342,SF_4028,1663,4.9,2024-11-17 04:32:50,Stripes,1981,Comedy,Spanish,India,85238
5343,SF_1198,1021,2.9,2024-06-04 04:32:50,Angels in the Outfield,1994,Children's| Comedy,English,India,29925
5344,SF_1294,1571,3.2,2024-08-17 04:32:50,When the Cats Away (Chacun cherche son chat),1996,Comedy| Romance,French,India,30033
5345,SF_66,1872,1.9,2024-01-19 04:32:50,Go Now,1995,Drama,English,Canada,77147
5347,SF_3913,101,1.8,2024-02-04 04:32:50,Bottle Rocket,1996,Comedy,English,Italy,59763
5348,SF_416,3118,2.3,2024-07-01 04:32:50,Tumbleweeds,1999,Drama,German,India,84629
5349,SF_251,3939,1.7,2024-01-22 04:32:50,"Slumber Party Massacre II, The",1987,Horror,English,Uk,18015
5351,SF_4201,1021,2.0,2024-05-09 04:32:50,Angels in the Outfield,1994,Children's| Comedy,English,India,29925
5352,SF_1521,1456,1.5,2024-04-03 04:32:50,"Pest, The",1997,Comedy,French,Italy,1785
5353,SF_777,28,1.5,2024-09-09 04:32:50,Persuasion,1995,Romance,English,Canada,66047
5355,SF_2410,1994,2.7,2024-10-30 04:32:50,Poltergeist,1982,Horror| Thriller,Italian,Usa,2038
5356,SF_3273,985,4.6,2024-03-06 04:32:50,Small Wonders,1996,Documentary,English,Italy,5415
5357,SF_4794,1342,1.4,2024-11-20 04:32:50,Candyman,1992,Horror,English,Uk,92607
5358,SF_1194,3908,3.7,2024-11-07 04:32:50,Urban Legends: Final Cut,2000,Horror,French,Italy,35926
5359,SF_2539,1176,2.5,2024-09-13 04:32:50,"Double Life of Veronique, The (La Double Vie de Véronique)",1991,Drama,French,Canada,90284
5360,SF_1274,1176,1.7,2023-12-28 04:32:50,"Double Life of Veronique, The (La Double Vie de Véronique)",1991,Drama,French,Canada,90284
5363,SF_3383,3867,2.3,2023-12-17 04:32:50,All the Rage (a.k.a. It's the Rage),1999,Drama,English,France,41976
5364,SF_5697,809,4.9,2024-08-03 04:32:50,Fled,1996,Action| Adventure,Italian,Uk,62152
5365,SF_2576,525,3.8,2024-01-08 04:32:50,"Saint of Fort Washington, The",1993,Drama,German,Canada,87684
5366,SF_3426,1787,1.5,2024-06-14 04:32:50,"Paralyzing Fear: The Story of Polio in America, A",1998,Documentary,Spanish,Canada,99301
5367,SF_5178,2769,1.9,2024-10-08 04:32:50,"Yards, The",1999,Crime| Mystery,Spanish,Canada,24076
5368,SF_3974,2353,3.6,2024-09-21 04:32:50,Enemy of the State,1998,Action| Thriller,Italian,Uk,47303
5369,SF_2221,407,2.6,2024-10-12 04:32:50,In the Mouth of Madness,1995,Horror| Thriller,French,Italy,92608
5370,SF_5091,3572,3.1,2024-05-11 04:32:50,Carnosaur,1993,Horror| Sci-Fi,German,Canada,91184
5371,SF_5372,544,2.8,2024-02-08 04:32:50,Striking Distance,1993,Action,Italian,Canada,72594
5374,SF_4396,3884,2.7,2024-04-26 04:32:50,"Crew, The",2000,Comedy,Italian,Usa,85563
5375,SF_4862,2108,3.8,2024-09-16 04:32:50,L.A. Story,1991,Comedy| Romance,German,Usa,50240
5376,SF_3830,2691,1.8,2024-06-07 04:32:50,"Legend of 1900, The (Leggenda del pianista sull'oceano)",1998,Drama,English,Canada,23183
5378,SF_1153,3437,3.8,2024-03-27 04:32:50,Cool as Ice,1991,Drama,German,France,3382
5379,SF_909,2692,1.3,2024-01-31 04:32:50,Run Lola Run (Lola rennt),1998,Action| Crime| Romance,Spanish,Uk,39592
5380,SF_2559,226,3.4,2024-09-25 04:32:50,Dream Man,1995,Thriller,Spanish,Canada,68126
5381,SF_4623,231,3.9,2024-08-22 04:32:50,Dumb & Dumber,1994,Comedy,English,India,59321
5382,SF_4767,2337,1.6,2024-08-18 04:32:50,Velvet Goldmine,1998,Drama,Italian,Usa,92973
5385,SF_5462,3497,2.2,2024-09-20 04:32:50,Max Dugan Returns,1983,Comedy,Italian,France,86640
5386,SF_5237,2717,3.0,2024-11-22 04:32:50,Ghostbusters II,1989,Comedy| Horror,Italian,Uk,72028
5388,SF_2754,2861,1.5,2024-10-20 04:32:50,For Love of the Game,1999,Comedy| Drama,Italian,Canada,76466
5390,SF_5666,533,1.7,2024-08-14 04:32:50,"Shadow, The",1994,Action,German,Usa,20860
5391,SF_1132,734,3.2,2024-07-22 04:32:50,Getting Away With Murder,1996,Comedy,Spanish,France,89730
5392,SF_2302,1632,1.6,2024-07-15 04:32:50,"Smile Like Yours, A",1997,Comedy| Romance,Spanish,Canada,3170
5393,SF_4452,813,4.0,2024-09-07 04:32:50,Larger Than Life,1996,Comedy,French,Italy,2783
5394,SF_3167,1617,3.9,2024-01-31 04:32:50,L.A. Confidential,1997,Crime| Film-Noir| Mystery| Thriller,Spanish,France,68166
5395,SF_790,1699,1.4,2024-10-04 04:32:50,"Butcher Boy, The",1998,Drama,Spanish,Italy,68111
5397,SF_1890,206,3.2,2024-01-11 04:32:50,Unzipped,1995,Documentary,German,Canada,27059
5398,SF_3038,1227,1.6,2024-08-12 04:32:50,Once Upon a Time in America,1984,Crime| Drama,German,Italy,24933
5400,SF_2762,1100,3.4,2024-05-02 04:32:50,Days of Thunder,1990,Action| Romance,French,Uk,67171
5401,SF_661,2441,4.5,2024-08-12 04:32:50,"Hi-Lo Country, The",1998,Drama,English,Uk,28435
5402,SF_1580,2464,3.0,2024-06-27 04:32:50,Trick or Treat,1986,Horror,English,India,99599
5403,SF_4397,2691,3.6,2024-07-04 04:32:50,"Legend of 1900, The (Leggenda del pianista sull'oceano)",1998,Drama,English,Canada,23183
5406,SF_2213,252,4.9,2024-10-05 04:32:50,I.Q.,1994,Comedy| Romance,French,France,19711
5407,SF_864,303,3.4,2024-05-11 04:32:50,"Quick and the Dead, The",1995,Action| Adventure| Western,German,France,83192
5408,SF_695,1922,2.1,2024-11-13 04:32:50,Whatever,1998,Drama,French,Canada,62470
5410,SF_1830,1240,2.7,2024-04-24 04:32:50,"Terminator, The",1984,Action| Sci-Fi| Thriller,German,Italy,65134
5411,SF_4918,1891,1.1,2024-08-15 04:32:50,"Ugly, The",1997,Horror| Thriller,French,Italy,1065
5414,SF_944,2252,2.4,2024-08-20 04:32:50,Hero,1992,Comedy| Drama,German,India,70851
5415,SF_2898,2774,1.4,2024-09-08 04:32:50,Better Than Chocolate,1999,Comedy| Romance,Spanish,Canada,92640
5417,SF_709,3228,4.7,2024-05-03 04:32:50,Wirey Spindell,1999,Comedy,Italian,France,97579
5418,SF_4505,3008,3.2,2024-02-21 04:32:50,Last Night,1998,Thriller,Spanish,Canada,11197
5419,SF_497,3938,1.6,2024-07-16 04:32:50,"Slumber Party Massacre, The",1982,Horror,German,Italy,47579
5420,SF_2956,2036,2.8,2024-11-08 04:32:50,Blank Check,1994,Children's| Comedy,Spanish,Uk,85017
5421,SF_1364,1592,2.6,2023-12-13 04:32:50,Air Bud,1997,Children's| Comedy,Italian,Usa,86818
5424,SF_1732,1849,1.3,2024-02-13 04:32:50,Prince Valiant,1997,Adventure,English,Uk,55093
5425,SF_2869,2990,4.3,2024-04-01 04:32:50,Licence to Kill,1989,Action,German,France,84765
5427,SF_5485,2246,3.1,2024-10-31 04:32:50,Stars and Bars,1988,Comedy,Spanish,Uk,57726
5428,SF_5315,2579,4.0,2024-02-01 04:32:50,Following,1998,Drama,Spanish,Uk,78591
5429,SF_3285,713,1.4,2024-03-16 04:32:50,Of Love and Shadows,1994,Drama,English,Usa,11363
5432,SF_3506,3100,4.3,2024-09-29 04:32:50,"River Runs Through It, A",1992,Drama,Italian,Uk,26539
5433,SF_4977,1850,4.5,2024-11-24 04:32:50,"I Love You, Don't Touch Me!",1998,Drama,English,India,46071
5434,SF_3347,1498,4.7,2024-07-05 04:32:50,Inventing the Abbotts,1997,Drama,Spanish,India,68701
5435,SF_3703,3293,3.6,2024-09-26 04:32:50,Conceiving Ada,1997,Drama,German,Canada,59871
5437,SF_4731,1416,4.2,2024-11-18 04:32:50,Evita,1996,Drama,French,Canada,58525
5438,SF_2911,1541,2.3,2024-08-30 04:32:50,Addicted to Love,1997,Comedy| Romance,English,Canada,89348
5439,SF_1858,2786,1.7,2024-11-12 04:32:50,Haunted Honeymoon,1986,Comedy,Italian,Usa,78603
5440,SF_1259,870,2.7,2024-03-14 04:32:50,Gone Fishin',1997,Comedy,English,France,6064
5441,SF_2674,211,4.1,2024-04-05 04:32:50,"Browning Version, The",1994,Drama,German,France,48307
5442,SF_3071,2421,3.0,2024-08-26 04:32:50,"Karate Kid, Part II, The",1986,Action| Adventure| Drama,German,Italy,65824
5443,SF_4319,1661,3.5,2024-10-12 04:32:50,Switchback,1997,Thriller,French,Usa,83705
5444,SF_3312,1714,4.3,2024-08-09 04:32:50,Never Met Picasso,1996,Romance,German,France,41751
5445,SF_5703,1890,4.4,2024-08-29 04:32:50,Little Boy Blue,1997,Drama,Italian,Italy,92834
5447,SF_4700,3115,2.6,2024-09-09 04:32:50,Flawless,1999,Drama,German,Italy,78126
5448,SF_463,1975,1.3,2024-09-12 04:32:50,Friday the 13th Part 2,1981,Horror,Italian,Italy,3639
5449,SF_124,1211,3.9,2024-01-05 04:32:50,Wings of Desire (Der Himmel über Berlin),1987,Comedy| Drama,Italian,India,52446
5450,SF_5334,1738,1.4,2024-05-24 04:32:50,Vermin,1998,Comedy,Italian,Italy,17959
5452,SF_3209,2674,4.4,2024-06-26 04:32:50,"Loss of Sexual Innocence, The",1999,Drama,German,India,51278
5453,SF_86,2039,3.4,2024-08-11 04:32:50,Cheetah,1989,Adventure| Children's,Spanish,India,47005
5454,SF_2252,768,1.5,2024-01-11 04:32:50,Someone Else's America,1995,Drama,Italian,India,89089
5455,SF_3587,1650,4.1,2023-12-21 04:32:50,Washington Square,1997,Drama,German,Italy,73286
5457,SF_4086,2720,1.5,2024-12-08 04:32:50,Inspector Gadget,1999,Action| Adventure| Children's| Comedy,Italian,India,97145
5458,SF_3791,1688,4.5,2024-10-14 04:32:50,Anastasia,1997,Animation| Children's| Musical,German,Usa,99443
5460,SF_3569,1666,1.1,2024-04-18 04:32:50,Hugo Pool,1997,Romance,Spanish,India,67532
5461,SF_922,3910,2.4,2024-08-27 04:32:50,Dancer in the Dark,2000,Drama,French,France,3301
5462,SF_645,2803,4.7,2024-06-15 04:32:50,"Pelican Brief, The",1993,Thriller,Italian,India,96138
5464,SF_5630,2081,1.6,2024-03-28 04:32:50,"Little Mermaid, The",1989,Animation| Children's| Comedy| Musical| Romance,Italian,India,53269
5466,SF_4233,3129,3.8,2024-03-06 04:32:50,Sweet and Lowdown,1999,Comedy| Drama,German,France,33653
5467,SF_4593,1836,3.8,2023-12-29 04:32:50,"Last Days of Disco, The",1998,Drama,German,Italy,51604
5468,SF_3353,2690,1.5,2024-01-17 04:32:50,"Ideal Husband, An",1999,Comedy,German,Canada,6752
5469,SF_5935,1563,4.3,2024-05-20 04:32:50,Dream With the Fishes,1997,Drama,Spanish,Usa,14630
5470,SF_5405,1919,3.6,2024-01-02 04:32:50,Madeline,1998,Children's| Comedy,French,Canada,2517
5471,SF_1112,2288,1.2,2023-12-13 04:32:50,"Thing, The",1982,Action| Horror| Sci-Fi| Thriller,German,India,84490
5472,SF_5900,2678,3.8,2024-12-03 04:32:50,Desert Blue,1999,Drama,German,Canada,13846
5473,SF_1427,986,5.0,2024-12-01 04:32:50,Fly Away Home,1996,Adventure| Children's,French,Italy,62197
5474,SF_1323,411,3.1,2024-09-30 04:32:50,You So Crazy,1994,Comedy,German,Usa,10780
5475,SF_1966,216,2.9,2024-03-15 04:32:50,Billy Madison,1995,Comedy,German,Italy,16502
5476,SF_4328,575,3.7,2024-06-14 04:32:50,"Little Rascals, The",1994,Children's| Comedy,German,France,66826
5479,SF_2083,2487,2.1,2024-01-27 04:32:50,"Blood, Guts, Bullets and Octane",1998,Action| Comedy,Italian,Italy,63525
5482,SF_1138,1584,1.5,2024-08-27 04:32:50,Contact,1997,Drama,Spanish,India,42082
5483,SF_3672,1807,3.6,2024-12-12 04:32:50,"Cool Dry Place, A",1998,Drama,German,Uk,68510
5485,SF_5868,2147,4.2,2024-07-15 04:32:50,"Clan of the Cave Bear, The",1986,Drama,French,Uk,86616
5486,SF_5069,3067,4.6,2024-02-20 04:32:50,Women on the Verge of a Nervous Breakdown,1988,Comedy| Drama,English,India,93297
5487,SF_5137,205,3.2,2023-12-23 04:32:50,Unstrung Heroes,1995,Comedy| Drama,English,India,87342
5490,SF_3448,818,4.0,2024-06-07 04:32:50,"Very Brady Sequel, A",1996,Comedy,French,Uk,21236
5491,SF_2947,3883,1.9,2024-07-26 04:32:50,Catfish in Black Bean Sauce,2000,Comedy| Drama,Spanish,Italy,40070
5492,SF_775,3434,4.0,2024-12-11 04:32:50,Death Wish V: The Face of Death,1994,Action| Drama,French,Usa,74714
5493,SF_3046,837,4.7,2024-06-01 04:32:50,Matilda,1996,Children's| Comedy,German,France,93432
5494,SF_3080,3438,1.7,2024-09-01 04:32:50,Teenage Mutant Ninja Turtles,1990,Action| Children's| Fantasy,English,Uk,42150
5496,SF_5975,534,2.5,2024-02-27 04:32:50,Shadowlands,1993,Drama,Italian,Uk,47784
5497,SF_4083,3752,3.9,2024-09-03 04:32:50,"Me, Myself and Irene",2000,Comedy,Spanish,Uk,48167
5498,SF_5872,2599,1.8,2024-02-08 04:32:50,Election,1999,Comedy,Italian,Usa,41173
5499,SF_64,2000,3.9,2024-11-25 04:32:50,Lethal Weapon,1987,Action| Comedy| Crime| Drama,French,Uk,23450
5500,SF_3602,3266,2.8,2024-01-13 04:32:50,Man Bites Dog (C'est arrivé près de chez vous),1992,Action| Comedy| Crime| Drama,German,India,48466
5501,SF_3210,3496,3.6,2024-06-24 04:32:50,Madame Sousatzka,1988,Drama,Spanish,Usa,14472
5502,SF_1353,3303,1.4,2024-01-25 04:32:50,Black Tar Heroin: The Dark End of the Street,1999,Documentary,Italian,Canada,47230
5503,SF_745,2606,5.0,2024-06-10 04:32:50,Idle Hands,1999,Comedy| Horror,Spanish,Uk,86521
5505,SF_4867,1789,2.2,2024-11-03 04:32:50,"Sadness of Sex, The",1995,Drama,Italian,Canada,45346
5506,SF_222,3561,3.8,2024-08-26 04:32:50,Stacy's Knights,1982,Drama,Spanish,Uk,59368
5507,SF_5574,320,4.5,2024-01-30 04:32:50,Suture,1993,Film-Noir| Thriller,English,India,18193
5508,SF_2599,1547,3.3,2024-03-26 04:32:50,Shiloh,1997,Children's| Drama,German,India,51739
5509,SF_391,478,2.2,2024-10-14 04:32:50,Jimmy Hollywood,1994,Comedy,German,Italy,58833
5511,SF_2774,281,4.9,2024-06-29 04:32:50,Nobody's Fool,1994,Drama,English,Usa,19780
5512,SF_1368,2489,1.6,2024-07-15 04:32:50,Spanish Fly,1998,Drama,Italian,Canada,40807
5513,SF_2728,2069,4.5,2024-08-08 04:32:50,"Trip to Bountiful, The",1985,Drama,English,France,82701
5514,SF_5867,1373,2.2,2024-09-21 04:32:50,Star Trek V: The Final Frontier,1989,Action| Adventure| Sci-Fi,German,Italy,72676
5516,SF_2935,33,3.9,2024-04-27 04:32:50,Wings of Courage,1995,Adventure| Romance,English,Italy,94496
5518,SF_341,376,2.9,2024-10-17 04:32:50,"River Wild, The",1994,Action| Thriller,German,Canada,60836
5519,SF_5344,2416,3.9,2024-11-06 04:32:50,Back to School,1986,Comedy,Spanish,India,78586
5520,SF_4286,3916,4.8,2024-08-02 04:32:50,Remember the Titans,2000,Drama,French,Italy,41209
5521,SF_148,1860,3.1,2024-01-30 04:32:50,Character (Karakter),1997,Drama,French,Italy,25607
5522,SF_3329,1633,1.5,2024-11-21 04:32:50,Ulee's Gold,1997,Drama,Italian,Canada,11597
5523,SF_4268,2195,2.4,2024-07-07 04:32:50,Dirty Work,1998,Comedy,Spanish,France,55997
5524,SF_4458,3809,1.5,2024-09-11 04:32:50,What About Bob?,1991,Comedy,Italian,Italy,80451
5526,SF_5081,311,2.3,2023-12-15 04:32:50,Relative Fear,1994,Horror| Thriller,German,Uk,83795
5528,SF_2273,3608,1.7,2024-07-01 04:32:50,Pee-wee's Big Adventure,1985,Comedy,Italian,Canada,27344
5531,SF_4667,3907,2.3,2024-01-08 04:32:50,"Prince of Central Park, The",1999,Drama,Italian,Italy,11535
5536,SF_4282,1171,2.8,2024-03-10 04:32:50,Bob Roberts,1992,Comedy,German,Italy,88881
5537,SF_5276,3868,2.1,2024-10-23 04:32:50,"Naked Gun: From the Files of Police Squad!, The",1988,Comedy,German,Italy,39801
5538,SF_4855,450,3.5,2024-08-11 04:32:50,With Honors,1994,Comedy| Drama,French,Canada,70273
5540,SF_277,2512,3.1,2024-07-17 04:32:50,"Ballad of Narayama, The (Narayama Bushiko)",1982,Drama,Spanish,France,56534
5544,SF_3477,1441,2.0,2024-11-16 04:32:50,Benny & Joon,1993,Comedy| Romance,Spanish,Uk,78487
5545,SF_728,1415,4.7,2024-08-22 04:32:50,"Thieves (Voleurs, Les)",1996,Crime| Drama,German,France,49454
5549,SF_2646,3623,3.2,2024-02-27 04:32:50,Mission: Impossible 2,2000,Action| Thriller,German,India,74256
5551,SF_4308,3523,3.1,2024-04-29 04:32:50,Taffin,1988,Action| Thriller,German,Usa,58776
5552,SF_3276,1058,4.2,2024-12-05 04:32:50,Bitter Sugar (Azucar Amargo),1996,Drama,French,Uk,62724
5554,SF_4391,2322,4.9,2024-04-27 04:32:50,Soldier,1998,Action| Adventure| Sci-Fi| Thriller| War,German,India,26064
5555,SF_2573,1754,3.0,2024-09-17 04:32:50,Fallen,1998,Action| Mystery| Thriller,French,India,25622
5556,SF_4537,638,4.6,2024-02-29 04:32:50,Jack and Sarah,1995,Romance,English,India,57274
5557,SF_2010,806,4.9,2024-06-14 04:32:50,American Buffalo,1996,Drama,Italian,Uk,95556
5558,SF_2925,1571,1.4,2024-09-04 04:32:50,When the Cats Away (Chacun cherche son chat),1996,Comedy| Romance,French,India,30033
5561,SF_1739,1846,2.9,2024-03-04 04:32:50,Nil By Mouth,1997,Drama,English,Canada,2498
5562,SF_4951,2694,1.7,2024-06-04 04:32:50,Big Daddy,1999,Comedy,Spanish,Usa,19913
5563,SF_5543,1546,2.4,2024-03-05 04:32:50,Schizopolis,1996,Comedy,English,Uk,69390
5564,SF_2004,245,1.4,2024-01-12 04:32:50,"Glass Shield, The",1994,Crime| Drama,Spanish,Italy,91986
5565,SF_441,2614,2.3,2024-05-26 04:32:50,Chopping Mall (a.k.a. Killbots),1986,Action| Horror| Sci-Fi,English,India,15133
5566,SF_29,194,2.6,2024-02-19 04:32:50,Smoke,1995,Drama,Italian,France,95316
5567,SF_3475,2404,1.9,2024-06-29 04:32:50,Rambo III,1988,Action| War,Italian,Uk,70036
5568,SF_234,3162,4.4,2024-01-08 04:32:50,Simpatico,1999,Comedy| Drama,English,Italy,43865
5569,SF_4687,2360,4.2,2024-02-09 04:32:50,"Celebration, The (Festen)",1998,Drama,Spanish,Usa,38110
5570,SF_2882,595,1.4,2024-10-26 04:32:50,Beauty and the Beast,1991,Animation| Children's| Musical,English,Canada,27822
5571,SF_1535,3625,1.3,2024-09-09 04:32:50,Better Living Through Circuitry,1999,Documentary,English,India,76698
5573,SF_4913,1510,1.8,2024-01-21 04:32:50,"Brother's Kiss, A",1997,Drama,Spanish,Italy,87369
5574,SF_90,200,3.2,2024-03-08 04:32:50,"Tie That Binds, The",1995,Thriller,French,Canada,64644
5575,SF_5813,1369,3.6,2024-06-07 04:32:50,I Can't Sleep (J'ai pas sommeil),1994,Drama,English,Canada,74128
5576,SF_2035,3859,3.2,2024-04-12 04:32:50,"Eyes of Tammy Faye, The",2000,Documentary,French,Italy,34652
5577,SF_3780,3352,4.0,2024-08-15 04:32:50,Brown's Requiem,1998,Drama,French,Canada,15788
5578,SF_525,3624,4.1,2024-08-12 04:32:50,Shanghai Noon,2000,Action,English,France,77786
5580,SF_714,2674,3.7,2024-09-08 04:32:50,"Loss of Sexual Innocence, The",1999,Drama,German,India,51278
5581,SF_1959,118,2.5,2024-08-03 04:32:50,If Lucy Fell,1996,Comedy| Romance,German,India,21108
5582,SF_4471,1377,2.0,2024-03-22 04:32:50,Batman Returns,1992,Action| Adventure| Comedy| Crime,Italian,Canada,1862
5583,SF_5208,1507,2.6,2024-08-15 04:32:50,Paradise Road,1997,Drama,Spanish,India,97352
5585,SF_1296,3905,2.1,2024-04-30 04:32:50,"Specials, The",2000,Comedy,Spanish,Canada,15079
5587,SF_5363,2339,3.8,2024-07-12 04:32:50,I'll Be Home For Christmas,1998,Comedy| Romance,German,Canada,51548
5589,SF_3972,2884,1.4,2024-04-17 04:32:50,Dog Park,1998,Comedy| Romance,Spanish,Usa,71512
5590,SF_5884,3904,1.5,2024-01-01 04:32:50,"Uninvited Guest, An",2000,Drama,German,Uk,84240
5592,SF_1477,3107,4.0,2024-05-25 04:32:50,Backdraft,1991,Action| Drama,Italian,Italy,5513
5594,SF_5400,3562,1.8,2024-09-05 04:32:50,Committed,2000,Comedy| Drama,French,France,40340
5595,SF_1488,3749,3.5,2024-08-25 04:32:50,Time Regained (Le Temps Retrouvé),1999,Drama,Spanish,Uk,37822
5596,SF_2309,1222,1.7,2024-05-14 04:32:50,Full Metal Jacket,1987,Action| Drama,Spanish,Usa,93749
5597,SF_1803,1605,4.9,2024-04-29 04:32:50,Excess Baggage,1997,Adventure| Romance,German,France,4102
5600,SF_1932,277,2.3,2024-08-27 04:32:50,Miracle on 34th Street,1994,Drama,English,Canada,15802
5601,SF_3182,510,1.6,2024-02-02 04:32:50,Poetic Justice,1993,Drama,French,India,80033
5602,SF_2951,1711,2.0,2024-01-06 04:32:50,Midnight in the Garden of Good and Evil,1997,Comedy| Crime| Drama,English,Uk,15999
5603,SF_1172,500,3.2,2024-09-14 04:32:50,Mrs. Doubtfire,1993,Comedy,Italian,India,61671
5604,SF_4922,652,2.5,2024-03-26 04:32:50,"301, 302",1995,Mystery,Spanish,India,17381
5605,SF_810,3077,3.8,2024-01-29 04:32:50,42 Up,1998,Documentary,Spanish,Usa,26603
5606,SF_546,243,3.8,2023-12-24 04:32:50,Gordy,1995,Comedy,German,Italy,98151
5607,SF_4465,2386,2.5,2024-10-04 04:32:50,Jerry Springer: Ringmaster,1998,Drama,French,Usa,89871
5608,SF_1545,2121,2.0,2024-08-04 04:32:50,Cujo,1983,Horror| Thriller,Spanish,Uk,66359
5609,SF_3281,156,5.0,2024-01-27 04:32:50,Blue in the Face,1995,Comedy,Italian,France,14767
5611,SF_5137,227,3.7,2024-05-01 04:32:50,Drop Zone,1994,Action,German,Italy,66427
5613,SF_2184,48,4.5,2024-02-01 04:32:50,Pocahontas,1995,Animation| Children's| Musical| Romance,Italian,Italy,89436
5615,SF_3435,1693,1.4,2024-06-22 04:32:50,Amistad,1997,Drama,English,Italy,5643
5617,SF_2729,642,2.8,2024-04-03 04:32:50,Roula,1995,Drama,German,India,14719
5618,SF_1294,3323,3.0,2024-10-19 04:32:50,Chain of Fools,2000,Comedy| Crime,Italian,Uk,11967
5619,SF_5209,743,4.3,2024-01-01 04:32:50,Spy Hard,1996,Comedy,Italian,Usa,10264
5620,SF_999,3480,2.1,2024-05-07 04:32:50,Lucas,1986,Drama,Italian,Usa,19611
5621,SF_1682,700,4.7,2024-11-11 04:32:50,Angus,1995,Comedy,Italian,Uk,54357
5623,SF_1164,771,2.4,2024-05-02 04:32:50,"Vie est belle, La (Life is Rosey)",1987,Comedy| Drama,Italian,Usa,36327
5624,SF_5713,37,2.3,2024-11-19 04:32:50,Across the Sea of Time,1995,Documentary,Italian,France,96231
5625,SF_355,1906,4.2,2024-02-06 04:32:50,Mr. Jealousy,1997,Comedy| Romance,Spanish,Usa,29158
5626,SF_5401,1475,2.4,2024-01-07 04:32:50,Kama Sutra: A Tale of Love,1996,Romance,Italian,Uk,17002
5627,SF_4328,3418,1.7,2024-07-26 04:32:50,Thelma & Louise,1991,Action| Drama,Spanish,Canada,50830
5628,SF_1450,706,4.2,2024-09-08 04:32:50,Sunset Park,1996,Drama,German,Canada,46634
5629,SF_107,489,3.3,2024-08-01 04:32:50,Made in America,1993,Comedy,German,France,78638
5630,SF_1673,3329,4.6,2024-03-30 04:32:50,"Year My Voice Broke, The",1987,Drama,French,Uk,23753
5631,SF_1095,2059,3.4,2024-03-08 04:32:50,"Parent Trap, The",1998,Children's| Drama,Italian,France,81695
